ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,absFC,SignificantPval,SignificantLogFC,chromosome_name,start_position,end_position,strand,gene_biotype,external_gene_name,description
ENSMUSG00000066278,61.43542531,1.721559404,0.270023487,6.375591335,1.82E-10,7.75E-09,1.721559404,TRUE,TRUE,5,124142704,124170333,-1,protein_coding,Vps37b,vacuolar protein sorting 37B [Source:MGI Symbol;Acc:MGI:1916724]
ENSMUSG00000026271,356.1758991,1.343068299,0.2113718,6.354056218,2.10E-10,8.83E-09,1.343068299,TRUE,TRUE,1,92878587,92914113,1,protein_coding,Gpr35,G protein-coupled receptor 35 [Source:MGI Symbol;Acc:MGI:1929509]
ENSMUSG00000078183,10.6622688,7.185285737,1.132372121,6.345339667,2.22E-10,9.30E-09,7.185285737,TRUE,TRUE,5,9021948,9022142,1,processed_pseudogene,Gm15610,predicted gene 15610 [Source:MGI Symbol;Acc:MGI:3783056]
ENSMUSG00000032507,140.077479,1.3261133,0.209390452,6.333208068,2.40E-10,1.00E-08,1.3261133,TRUE,TRUE,9,113792705,113875259,-1,protein_coding,Fbxl2,F-box and leucine-rich repeat protein 2 [Source:MGI Symbol;Acc:MGI:1919429]
ENSMUSG00000045636,287.2209919,-1.057480456,0.167149793,-6.326543603,2.51E-10,1.04E-08,1.057480456,TRUE,TRUE,8,41443951,41586763,-1,protein_coding,Mtus1,mitochondrial tumor suppressor 1 [Source:MGI Symbol;Acc:MGI:2142572]
ENSMUSG00000021880,554.0034319,-1.50240516,0.23796847,-6.313463117,2.73E-10,1.12E-08,1.50240516,TRUE,TRUE,14,51361365,51369644,1,protein_coding,Rnase6,"ribonuclease, RNase A family, 6 [Source:MGI Symbol;Acc:MGI:1925666]"
ENSMUSG00000026603,96.30281486,1.339377707,0.212172197,6.312691898,2.74E-10,1.13E-08,1.339377707,TRUE,TRUE,1,189612689,189654560,-1,protein_coding,Smyd2,SET and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:1915889]
ENSMUSG00000032221,176.2461241,-1.598654252,0.25383234,-6.298071597,3.01E-10,1.23E-08,1.598654252,TRUE,TRUE,9,72345293,72369307,1,protein_coding,Mns1,meiosis-specific nuclear structural protein 1 [Source:MGI Symbol;Acc:MGI:107933]
ENSMUSG00000037071,1815.766571,1.451918339,0.230890383,6.288344802,3.21E-10,1.30E-08,1.451918339,TRUE,TRUE,19,44382894,44396318,-1,protein_coding,Scd1,stearoyl-Coenzyme A desaturase 1 [Source:MGI Symbol;Acc:MGI:98239]
ENSMUSG00000081788,36.99105153,4.210981636,0.66994446,6.285568261,3.27E-10,1.32E-08,4.210981636,TRUE,TRUE,7,63192227,63194297,1,processed_pseudogene,Gm5898,predicted gene 5898 [Source:MGI Symbol;Acc:MGI:3644921]
ENSMUSG00000109290,10.71515387,7.219030987,1.149928179,6.27781032,3.43E-10,1.39E-08,7.219030987,TRUE,TRUE,7,83360174,83360927,-1,processed_pseudogene,Phgdh-ps1,"3-phosphoglycerate dehydrogenase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1933203]"
ENSMUSG00000039253,168.6019213,-1.0916178,0.173950471,-6.275451824,3.49E-10,1.40E-08,1.0916178,TRUE,TRUE,11,121312227,121322114,1,protein_coding,Fn3krp,fructosamine 3 kinase related protein [Source:MGI Symbol;Acc:MGI:2679256]
ENSMUSG00000097558,76.92071022,1.247887502,0.199035045,6.269687347,3.62E-10,1.45E-08,1.247887502,TRUE,TRUE,19,34452208,34458946,1,lncRNA,Gm26902,"predicted gene, 26902 [Source:MGI Symbol;Acc:MGI:5477396]"
ENSMUSG00000019122,1360.882192,1.463563151,0.233648744,6.263946143,3.75E-10,1.50E-08,1.463563151,TRUE,TRUE,11,83463745,83469462,-1,protein_coding,Ccl9,chemokine (C-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:104533]
ENSMUSG00000032815,395.7504419,-1.180554073,0.188877763,-6.250360301,4.10E-10,1.63E-08,1.180554073,TRUE,TRUE,8,123995039,124045315,-1,protein_coding,Fanca,"Fanconi anemia, complementation group A [Source:MGI Symbol;Acc:MGI:1341823]"
ENSMUSG00000113569,104.0242141,-1.495527294,0.239677923,-6.239737373,4.38E-10,1.74E-08,1.495527294,TRUE,TRUE,12,22775143,22776591,-1,processed_pseudogene,Gm48035,"predicted gene, 48035 [Source:MGI Symbol;Acc:MGI:6097350]"
ENSMUSG00000087289,124.2586725,-1.590103725,0.255091911,-6.233454118,4.56E-10,1.81E-08,1.590103725,TRUE,TRUE,4,107640880,107647119,1,lncRNA,4933424M12Rik,RIKEN cDNA 4933424M12 gene [Source:MGI Symbol;Acc:MGI:1914798]
ENSMUSG00000021007,60.03554632,1.493220489,0.240345605,6.212805474,5.20E-10,2.05E-08,1.493220489,TRUE,TRUE,12,98594416,98636074,1,protein_coding,Spata7,spermatogenesis associated 7 [Source:MGI Symbol;Acc:MGI:2144877]
ENSMUSG00000120115,22.50866798,-2.998806148,0.482774663,-6.211606325,5.24E-10,2.06E-08,2.998806148,TRUE,TRUE,7,106242730,106243853,-1,lncRNA,,novel transcript
ENSMUSG00000043263,32.88884352,-1.823821454,0.294944411,-6.183610838,6.27E-10,2.43E-08,1.823821454,TRUE,TRUE,1,173458483,173475494,1,protein_coding,Ifi209,interferon activated gene 209 [Source:MGI Symbol;Acc:MGI:2138243]
ENSMUSG00000086320,118.8081373,1.54816459,0.251712296,6.150532228,7.72E-10,2.98E-08,1.54816459,TRUE,TRUE,4,117557385,117558120,1,lncRNA,Gm12840,predicted gene 12840 [Source:MGI Symbol;Acc:MGI:3650917]
ENSMUSG00000004100,742.4084649,1.170438831,0.19049977,6.144043276,8.04E-10,3.10E-08,1.170438831,TRUE,TRUE,9,20799471,20803474,1,protein_coding,Ppan,peter pan homolog [Source:MGI Symbol;Acc:MGI:2178445]
ENSMUSG00000107092,12.67741076,7.479599759,1.217850982,6.141637909,8.17E-10,3.14E-08,7.479599759,TRUE,TRUE,5,96122099,96123482,1,processed_pseudogene,Gm7993,predicted gene 7993 [Source:MGI Symbol;Acc:MGI:3647399]
ENSMUSG00000009772,1281.787359,1.254940302,0.204575325,6.134367875,8.55E-10,3.27E-08,1.254940302,TRUE,TRUE,1,132243864,132261226,1,protein_coding,Nuak2,"NUAK family, SNF1-like kinase, 2 [Source:MGI Symbol;Acc:MGI:1921387]"
ENSMUSG00000074063,29.17219585,2.732184233,0.445491303,6.132968736,8.63E-10,3.29E-08,2.732184233,TRUE,TRUE,8,120160863,120172995,1,protein_coding,Osgin1,oxidative stress induced growth inhibitor 1 [Source:MGI Symbol;Acc:MGI:1919089]
ENSMUSG00000105161,68.04086104,1.320774082,0.215571478,6.126849868,8.96E-10,3.41E-08,1.320774082,TRUE,TRUE,5,110809258,110810864,1,lncRNA,Gm42595,predicted gene 42595 [Source:MGI Symbol;Acc:MGI:5662732]
ENSMUSG00000081214,311.1185244,4.04585237,0.661862532,6.112828839,9.79E-10,3.70E-08,4.04585237,TRUE,TRUE,1,181069553,181069885,-1,processed_pseudogene,Rpl35a-ps2,"ribosomal protein L35A, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3705461]"
ENSMUSG00000037661,608.697645,-1.14162663,0.18680299,-6.111393769,9.88E-10,3.72E-08,1.14162663,TRUE,TRUE,3,30910099,30951341,1,protein_coding,Gpr160,G protein-coupled receptor 160 [Source:MGI Symbol;Acc:MGI:1919112]
ENSMUSG00000097994,101.3989061,1.2907793,0.211361246,6.10698189,1.02E-09,3.81E-08,1.2907793,TRUE,TRUE,6,113691932,113693082,1,lncRNA,Gm26982,"predicted gene, 26982 [Source:MGI Symbol;Acc:MGI:5504097]"
ENSMUSG00000082935,9.420940338,7.029036391,1.151822984,6.102531805,1.04E-09,3.87E-08,7.029036391,TRUE,TRUE,1,21582157,21583280,-1,processed_pseudogene,Gm7658,predicted gene 7658 [Source:MGI Symbol;Acc:MGI:3648029]
ENSMUSG00000044244,99.98975847,1.681399053,0.275755301,6.097431477,1.08E-09,3.98E-08,1.681399053,TRUE,TRUE,9,100339772,100368841,-1,protein_coding,Il20rb,interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266]
ENSMUSG00000117813,14.737958,4.537204846,0.744150131,6.097163271,1.08E-09,3.98E-08,4.537204846,TRUE,TRUE,18,80002221,80002754,1,processed_pseudogene,Gm5823,predicted gene 5823 [Source:MGI Symbol;Acc:MGI:3647390]
ENSMUSG00000108608,17.08641829,6.431349291,1.055478839,6.093300075,1.11E-09,4.06E-08,6.431349291,TRUE,TRUE,7,127916508,127942529,1,transcribed_processed_pseudogene,Gm6916,predicted pseudogene 6916 [Source:MGI Symbol;Acc:MGI:3644024]
ENSMUSG00000031765,4409.217644,1.675230928,0.274963301,6.092561877,1.11E-09,4.07E-08,1.675230928,TRUE,TRUE,8,94905710,94906955,1,protein_coding,Mt1,metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]
ENSMUSG00000037434,493.3551166,1.955096235,0.321181714,6.087196603,1.15E-09,4.20E-08,1.955096235,TRUE,TRUE,1,191638879,191645359,1,protein_coding,Slc30a1,"solute carrier family 30 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345281]"
ENSMUSG00000031776,302.2478841,1.267613222,0.208643809,6.075489277,1.24E-09,4.48E-08,1.267613222,TRUE,TRUE,8,95393228,95401053,1,protein_coding,Arl2bp,ADP-ribosylation factor-like 2 binding protein [Source:MGI Symbol;Acc:MGI:1349429]
ENSMUSG00000027737,532.1832862,1.470553336,0.242071395,6.074874456,1.24E-09,4.49E-08,1.470553336,TRUE,TRUE,3,49846975,50398063,-1,protein_coding,Slc7a11,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 [Source:MGI Symbol;Acc:MGI:1347355]"
ENSMUSG00000070526,18.67468788,2.66845328,0.439855399,6.066660288,1.31E-09,4.72E-08,2.66845328,TRUE,TRUE,7,62111619,62114258,-1,protein_coding,Peg12,paternally expressed 12 [Source:MGI Symbol;Acc:MGI:1351637]
ENSMUSG00000091383,8.743880382,6.936976137,1.144365112,6.061855663,1.35E-09,4.85E-08,6.936976137,TRUE,TRUE,13,51356763,51357101,-1,processed_pseudogene,H2af-ps2,"H2A histone family, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3646032]"
ENSMUSG00000107470,71.27724186,9.946736909,1.643934352,6.050568198,1.44E-09,5.16E-08,9.946736909,TRUE,TRUE,7,3230842,3231636,1,processed_pseudogene,Gm3375,predicted gene 3375 [Source:MGI Symbol;Acc:MGI:3781553]
ENSMUSG00000084347,8.654073821,6.903758836,1.141933633,6.045674315,1.49E-09,5.31E-08,6.903758836,TRUE,TRUE,11,16464533,16465981,1,processed_pseudogene,Akt2-ps,"thymoma viral proto-oncogene 2, pseudogene [Source:MGI Symbol;Acc:MGI:108506]"
ENSMUSG00000114452,37.93518401,-2.761297392,0.457730785,-6.032579595,1.61E-09,5.71E-08,2.761297392,TRUE,TRUE,13,60631318,60636622,-1,lncRNA,A530001N23Rik,RIKEN cDNA A530001N23 gene [Source:MGI Symbol;Acc:MGI:3045361]
ENSMUSG00000022034,523.6170493,-1.448090277,0.240481962,-6.021617014,1.73E-09,6.06E-08,1.448090277,TRUE,TRUE,14,66056487,66071443,-1,protein_coding,Esco2,establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:MGI Symbol;Acc:MGI:1919238]
ENSMUSG00000039347,83.4533798,1.679902902,0.279361765,6.013360131,1.82E-09,6.33E-08,1.679902902,TRUE,TRUE,6,48514549,48518735,1,protein_coding,Atp6v0e2,"ATPase, H+ transporting, lysosomal V0 subunit E2 [Source:MGI Symbol;Acc:MGI:1923502]"
ENSMUSG00000113332,9.658526323,7.049998989,1.174048296,6.004862844,1.91E-09,6.64E-08,7.049998989,TRUE,TRUE,12,19874892,19880373,-1,unprocessed_pseudogene,Gm9259,predicted gene 9259 [Source:MGI Symbol;Acc:MGI:3645724]
ENSMUSG00000038244,1832.220812,1.257445435,0.209505354,6.001972785,1.95E-09,6.75E-08,1.257445435,TRUE,TRUE,7,111825063,112012313,1,protein_coding,Mical2,"microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:MGI Symbol;Acc:MGI:2444947]"
ENSMUSG00000043439,131.6231695,1.276975151,0.213411029,5.983641777,2.18E-09,7.48E-08,1.276975151,TRUE,TRUE,11,97518215,97520528,-1,protein_coding,Epop,elongin BC and polycomb repressive complex 2 associated protein [Source:MGI Symbol;Acc:MGI:2143991]
ENSMUSG00000027932,51.87990161,-2.116092497,0.353696249,-5.982795983,2.19E-09,7.50E-08,2.116092497,TRUE,TRUE,3,90292546,90297245,-1,protein_coding,Slc27a3,"solute carrier family 27 (fatty acid transporter), member 3 [Source:MGI Symbol;Acc:MGI:1347358]"
ENSMUSG00000048329,81.97588196,1.832227495,0.307402325,5.960356654,2.52E-09,8.53E-08,1.832227495,TRUE,TRUE,11,68447012,68449071,1,protein_coding,Mfsd6l,major facilitator superfamily domain containing 6-like [Source:MGI Symbol;Acc:MGI:2384904]
ENSMUSG00000074166,141.0085496,-1.174717051,0.197266605,-5.954971717,2.60E-09,8.74E-08,1.174717051,TRUE,TRUE,7,41128298,41149314,-1,protein_coding,AW146154,expressed sequence AW146154 [Source:MGI Symbol;Acc:MGI:2142212]
ENSMUSG00000075391,9.655610866,7.088220704,1.19101969,5.951388346,2.66E-09,8.90E-08,7.088220704,TRUE,TRUE,2,35230421,35230975,1,processed_pseudogene,Glo1-ps,"glyoxalase 1, pseudogene [Source:MGI Symbol;Acc:MGI:3649615]"
ENSMUSG00000026669,412.1874381,-1.020066711,0.172155714,-5.925256186,3.12E-09,1.03E-07,1.020066711,TRUE,TRUE,2,4994525,5017602,-1,protein_coding,Mcm10,minichromosome maintenance 10 replication initiation factor [Source:MGI Symbol;Acc:MGI:1917274]
ENSMUSG00000041633,2228.803155,-1.036181027,0.174929297,-5.923427613,3.15E-09,1.04E-07,1.036181027,TRUE,TRUE,X,152468150,152479387,-1,protein_coding,Kctd12b,potassium channel tetramerisation domain containing 12b [Source:MGI Symbol;Acc:MGI:2444667]
ENSMUSG00000018930,19.48602243,2.575802499,0.434909328,5.922619569,3.17E-09,1.04E-07,2.575802499,TRUE,TRUE,11,83553410,83555509,1,protein_coding,Ccl4,chemokine (C-C motif) ligand 4 [Source:MGI Symbol;Acc:MGI:98261]
ENSMUSG00000083116,8.584732893,6.911260846,1.167848614,5.917942415,3.26E-09,1.07E-07,6.911260846,TRUE,TRUE,2,24068846,24070329,1,processed_pseudogene,Gm13410,predicted gene 13410 [Source:MGI Symbol;Acc:MGI:3650681]
ENSMUSG00000035621,1774.702171,1.087394295,0.184153867,5.904813812,3.53E-09,1.16E-07,1.087394295,TRUE,TRUE,10,79984106,79994202,1,protein_coding,Midn,midnolin [Source:MGI Symbol;Acc:MGI:1890222]
ENSMUSG00000016283,15.3737803,2.649825552,0.449896722,5.889852985,3.87E-09,1.26E-07,2.649825552,TRUE,TRUE,17,37791742,37794443,-1,protein_coding,H2-M2,"histocompatibility 2, M region locus 2 [Source:MGI Symbol;Acc:MGI:95914]"
ENSMUSG00000005718,77.86217899,-1.23250156,0.209763336,-5.875676757,4.21E-09,1.36E-07,1.23250156,TRUE,TRUE,16,4362525,4377718,-1,protein_coding,Tfap4,transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]
ENSMUSG00000046006,100.7456919,-1.058853464,0.180865262,-5.854377197,4.79E-09,1.52E-07,1.058853464,TRUE,TRUE,13,110489150,110493733,-1,protein_coding,Gapt,"Grb2-binding adaptor, transmembrane [Source:MGI Symbol;Acc:MGI:3608341]"
ENSMUSG00000082791,7.720685053,6.729481716,1.150007403,5.851685562,4.87E-09,1.54E-07,6.729481716,TRUE,TRUE,6,117974168,117974953,1,processed_pseudogene,Gm4875,predicted gene 4875 [Source:MGI Symbol;Acc:MGI:3648108]
ENSMUSG00000043795,199.0773906,-1.460703618,0.250009079,-5.842602289,5.14E-09,1.62E-07,1.460703618,TRUE,TRUE,7,142044811,142060508,-1,protein_coding,Prr33,proline rich 33 [Source:MGI Symbol;Acc:MGI:3642289]
ENSMUSG00000059325,93.65416506,1.497720092,0.256470337,5.839740025,5.23E-09,1.65E-07,1.497720092,TRUE,TRUE,5,77234835,77262968,-1,protein_coding,Hopx,HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]
ENSMUSG00000020812,205.9205062,1.041837377,0.178704795,5.829935203,5.54E-09,1.73E-07,1.041837377,TRUE,TRUE,11,116562430,116575898,1,lncRNA,Snhg16,small nucleolar RNA host gene 16 [Source:MGI Symbol;Acc:MGI:1913543]
ENSMUSG00000042439,101.7306965,1.415706181,0.242894287,5.828486947,5.59E-09,1.74E-07,1.415706181,TRUE,TRUE,18,65712983,65822514,1,protein_coding,Zfp532,zinc finger protein 532 [Source:MGI Symbol;Acc:MGI:3036282]
ENSMUSG00000090215,15.76411976,3.360957946,0.577049239,5.824386757,5.73E-09,1.77E-07,3.360957946,TRUE,TRUE,7,103978678,103986116,1,protein_coding,Trim34b,tripartite motif-containing 34B [Source:MGI Symbol;Acc:MGI:4821264]
ENSMUSG00000028524,54.10837966,2.4365593,0.418442463,5.822925528,5.78E-09,1.79E-07,2.4365593,TRUE,TRUE,4,102598494,102830825,1,protein_coding,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1920344]
ENSMUSG00000003541,302.1884613,1.965288057,0.337748139,5.818797589,5.93E-09,1.83E-07,1.965288057,TRUE,TRUE,17,36132576,36133815,1,protein_coding,Ier3,immediate early response 3 [Source:MGI Symbol;Acc:MGI:104814]
ENSMUSG00000090243,11.80771812,4.397755776,0.756469015,5.813530613,6.12E-09,1.88E-07,4.397755776,TRUE,TRUE,1,43825070,43826348,1,processed_pseudogene,Gm16103,predicted gene 16103 [Source:MGI Symbol;Acc:MGI:3802086]
ENSMUSG00000021362,63.04422518,-1.890616609,0.327115532,-5.779660167,7.49E-09,2.25E-07,1.890616609,TRUE,TRUE,13,41254903,41264511,-1,protein_coding,Gcm2,glial cells missing homolog 2 [Source:MGI Symbol;Acc:MGI:1861438]
ENSMUSG00000032607,39.35002376,-1.870918875,0.324668905,-5.76254408,8.29E-09,2.47E-07,1.870918875,TRUE,TRUE,9,108174052,108179501,1,protein_coding,Amt,aminomethyltransferase [Source:MGI Symbol;Acc:MGI:3646700]
ENSMUSG00000073402,318.2942486,7.03276596,1.220504139,5.762181163,8.30E-09,2.47E-07,7.03276596,TRUE,TRUE,17,36475335,36479429,-1,protein_coding,Gm8909,predicted gene 8909 [Source:MGI Symbol;Acc:MGI:3704134]
ENSMUSG00000036611,1750.763233,1.071258053,0.186396507,5.747200252,9.07E-09,2.68E-07,1.071258053,TRUE,TRUE,9,25392843,25515406,1,protein_coding,Eepd1,endonuclease/exonuclease/phosphatase family domain containing 1 [Source:MGI Symbol;Acc:MGI:1914734]
ENSMUSG00000090665,17.36502867,-2.994948597,0.521448933,-5.743512749,9.27E-09,2.73E-07,2.994948597,TRUE,TRUE,10,99279906,99281681,1,processed_pseudogene,Gad1-ps,"glutamate decarboxylase 1, pseudogene [Source:MGI Symbol;Acc:MGI:95633]"
ENSMUSG00000041754,73.38283969,1.383375591,0.24099159,5.740348007,9.45E-09,2.78E-07,1.383375591,TRUE,TRUE,17,48554805,48565869,1,protein_coding,Trem3,triggering receptor expressed on myeloid cells 3 [Source:MGI Symbol;Acc:MGI:1930003]
ENSMUSG00000024912,14.78380403,7.382457549,1.287422386,5.734293291,9.79E-09,2.87E-07,7.382457549,TRUE,TRUE,19,5497575,5505974,1,protein_coding,Fosl1,fos-like antigen 1 [Source:MGI Symbol;Acc:MGI:107179]
ENSMUSG00000023243,109.0365567,-1.879300521,0.329010729,-5.711973358,1.12E-08,3.23E-07,1.879300521,TRUE,TRUE,14,20190125,20231877,-1,protein_coding,Kcnk5,"potassium channel, subfamily K, member 5 [Source:MGI Symbol;Acc:MGI:1336175]"
ENSMUSG00000047347,13.08028916,5.412859651,0.949024713,5.703602424,1.17E-08,3.38E-07,5.412859651,TRUE,TRUE,15,82400512,82403479,1,processed_pseudogene,Tdg-ps,"thymine DNA glycosylase, pseudogene [Source:MGI Symbol;Acc:MGI:3645587]"
ENSMUSG00000110569,11.64933896,6.551897471,1.149626459,5.699153339,1.20E-08,3.46E-07,6.551897471,TRUE,TRUE,8,72156849,72157612,-1,processed_pseudogene,Gm18860,"predicted gene, 18860 [Source:MGI Symbol;Acc:MGI:5011045]"
ENSMUSG00000113836,103.8319792,-1.512580097,0.267653483,-5.65126252,1.59E-08,4.44E-07,1.512580097,TRUE,TRUE,13,62163419,62198800,1,transcribed_processed_pseudogene,Gm3325,predicted gene 3325 [Source:MGI Symbol;Acc:MGI:3781503]
ENSMUSG00000026447,127.1960553,-1.143377277,0.202366739,-5.650025703,1.60E-08,4.47E-07,1.143377277,TRUE,TRUE,1,132973405,133036425,1,protein_coding,Pik3c2b,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:MGI Symbol;Acc:MGI:2685045]
ENSMUSG00000121166,60.14602094,1.705107138,0.302078823,5.644576866,1.66E-08,4.61E-07,1.705107138,TRUE,TRUE,5,89356080,89356956,-1,lncRNA,,"novel transcript, antisense to Slc4a4and KO:Slc4a4"
ENSMUSG00000052117,575.8151201,-1.377828408,0.244245652,-5.641158382,1.69E-08,4.69E-07,1.377828408,TRUE,TRUE,4,57908483,57916297,-1,protein_coding,D630039A03Rik,RIKEN cDNA D630039A03 gene [Source:MGI Symbol;Acc:MGI:2442889]
ENSMUSG00000000489,125.5772946,2.034842203,0.360762584,5.640391471,1.70E-08,4.70E-07,2.034842203,TRUE,TRUE,15,79880075,79899178,-1,protein_coding,Pdgfb,"platelet derived growth factor, B polypeptide [Source:MGI Symbol;Acc:MGI:97528]"
ENSMUSG00000047798,7595.296879,1.097132614,0.19462342,5.637207562,1.73E-08,4.77E-07,1.097132614,TRUE,TRUE,11,115007040,115024818,-1,protein_coding,Cd300lf,CD300 molecule like family member F [Source:MGI Symbol;Acc:MGI:2442359]
ENSMUSG00000033852,161.3355773,-1.190814912,0.211366087,-5.63389769,1.76E-08,4.85E-07,1.190814912,TRUE,TRUE,2,119857974,119873514,1,protein_coding,Gm28042,"predicted gene, 28042 [Source:MGI Symbol;Acc:MGI:5547778]"
ENSMUSG00000038437,1254.56142,1.133409865,0.201378369,5.628260219,1.82E-08,4.98E-07,1.133409865,TRUE,TRUE,11,97554240,97576289,1,protein_coding,Mllt6,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6 [Source:MGI Symbol;Acc:MGI:1935145]"
ENSMUSG00000022408,236.3825486,1.043787271,0.185571204,5.624726509,1.86E-08,5.08E-07,1.043787271,TRUE,TRUE,15,80556048,80584626,1,protein_coding,Fam83f,"family with sequence similarity 83, member F [Source:MGI Symbol;Acc:MGI:2146227]"
ENSMUSG00000078308,23.89882587,2.048029849,0.364185663,5.62358724,1.87E-08,5.11E-07,2.048029849,TRUE,TRUE,9,51532725,51566427,-1,lncRNA,Gm47854,"predicted gene, 47854 [Source:MGI Symbol;Acc:MGI:6097063]"
ENSMUSG00000032528,365.4139792,-1.688212464,0.301151701,-5.605853993,2.07E-08,5.64E-07,1.688212464,TRUE,TRUE,9,121471782,121502020,1,protein_coding,Vipr1,vasoactive intestinal peptide receptor 1 [Source:MGI Symbol;Acc:MGI:109272]
ENSMUSG00000071176,106.2034235,1.338734387,0.238851963,5.604870763,2.08E-08,5.67E-07,1.338734387,TRUE,TRUE,8,14961663,15051085,1,protein_coding,Arhgef10,Rho guanine nucleotide exchange factor (GEF) 10 [Source:MGI Symbol;Acc:MGI:2444453]
ENSMUSG00000029822,533.0304443,-1.11517743,0.199062233,-5.602154724,2.12E-08,5.75E-07,1.11517743,TRUE,TRUE,6,50270310,50433181,-1,protein_coding,Osbpl3,oxysterol binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1918970]
ENSMUSG00000085095,275.4844481,1.295658494,0.231411216,5.598944241,2.16E-08,5.85E-07,1.295658494,TRUE,TRUE,7,99309337,99316707,1,lncRNA,Gm15635,predicted gene 15635 [Source:MGI Symbol;Acc:MGI:3783079]
ENSMUSG00000082286,76.2061119,-1.639039654,0.292835568,-5.597133109,2.18E-08,5.90E-07,1.639039654,TRUE,TRUE,11,3076006,3081004,1,transcribed_unprocessed_pseudogene,Pisd-ps1,"phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]"
ENSMUSG00000117730,6.663397321,6.533686624,1.16873689,5.590382812,2.27E-08,6.10E-07,6.533686624,TRUE,TRUE,18,33517451,33518008,-1,processed_pseudogene,Gm5503,predicted gene 5503 [Source:MGI Symbol;Acc:MGI:3646950]
ENSMUSG00000055069,53.96205988,-1.650592411,0.295451645,-5.586675307,2.31E-08,6.22E-07,1.650592411,TRUE,TRUE,9,53595410,53617532,-1,protein_coding,Rab39,"RAB39, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442855]"
ENSMUSG00000036896,24.5325449,-2.828864575,0.506477389,-5.585371898,2.33E-08,6.26E-07,2.828864575,TRUE,TRUE,4,136617115,136620376,-1,protein_coding,C1qc,"complement component 1, q subcomponent, C chain [Source:MGI Symbol;Acc:MGI:88225]"
ENSMUSG00000069830,64.83009517,-1.321868175,0.2374444,-5.567064019,2.59E-08,6.87E-07,1.321868175,TRUE,TRUE,11,70983062,71035530,-1,protein_coding,Nlrp1a,"NLR family, pyrin domain containing 1A [Source:MGI Symbol;Acc:MGI:2684861]"
ENSMUSG00000049916,38.16288695,1.947397664,0.350067232,5.562924734,2.65E-08,7.00E-07,1.947397664,TRUE,TRUE,16,16931262,16943031,-1,protein_coding,2610318N02Rik,RIKEN cDNA 2610318N02 gene [Source:MGI Symbol;Acc:MGI:1917708]
ENSMUSG00000032648,54.12908691,2.870727915,0.516387982,5.559246175,2.71E-08,7.14E-07,2.870727915,TRUE,TRUE,19,6434429,6448489,1,protein_coding,Pygm,muscle glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97830]
ENSMUSG00000053647,19.55597885,3.520664585,0.633609693,5.55651945,2.75E-08,7.23E-07,3.520664585,TRUE,TRUE,5,139408906,139413555,1,protein_coding,Gper1,G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104]
ENSMUSG00000106609,192.7737541,1.383983914,0.249286153,5.551788165,2.83E-08,7.40E-07,1.383983914,TRUE,TRUE,5,43941388,43943459,-1,TEC,Gm43181,predicted gene 43181 [Source:MGI Symbol;Acc:MGI:5663318]
ENSMUSG00000031762,1633.981754,2.921808166,0.526400355,5.550543688,2.85E-08,7.44E-07,2.921808166,TRUE,TRUE,8,94899292,94900196,1,protein_coding,Mt2,metallothionein 2 [Source:MGI Symbol;Acc:MGI:97172]
ENSMUSG00000000776,429.6377146,1.07690557,0.194029434,5.550217546,2.85E-08,7.44E-07,1.07690557,TRUE,TRUE,14,70676197,70680887,-1,protein_coding,Polr3d,polymerase (RNA) III (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1914315]
ENSMUSG00000118138,133.8622594,1.195302842,0.215481819,5.547116898,2.90E-08,7.56E-07,1.195302842,TRUE,TRUE,19,9842288,9846359,-1,lncRNA,Gm50322,"predicted gene, 50322 [Source:MGI Symbol;Acc:MGI:6303183]"
ENSMUSG00000030795,5189.583672,1.044539335,0.188519685,5.540744108,3.01E-08,7.82E-07,1.044539335,TRUE,TRUE,7,127566629,127584873,1,protein_coding,Fus,fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]
